,PM2.5,temperature,pressure,rain,wind_direction,wind_speed,Date
2961,4.0,36.1,989.6,0.0,WNW,2.0,2013-02-07 14:00:00
2962,14.0,36.0,989.5,0.0,W,2.0,2013-02-07 15:00:00
2963,11.0,35.5,989.1,0.0,WSW,2.1,2013-02-07 16:00:00
2964,5.0,34.9,989.1,0.0,WSW,2.7,2013-02-07 17:00:00
2965,9.0,32.8,989.2,0.0,SW,2.0,2013-02-07 18:00:00
2966,14.0,31.3,989.3,0.0,SW,2.0,2013-02-07 19:00:00
2967,18.0,30.3,990.2,0.0,SW,2.0,2013-02-07 20:00:00
2968,23.0,28.8,990.6,0.0,SW,1.5,2013-02-07 21:00:00
2969,24.0,26.0,990.7,0.0,SW,1.5,2013-02-07 22:00:00
2970,22.0,26.9,990.5,0.0,SSW,1.0,2013-02-07 23:00:00
3691,65.0,22.0,999.6,0.0,NE,0.8,2013-02-08 00:00:00
3692,61.0,21.9,999.5,0.0,ENE,0.9,2013-02-08 01:00:00
3693,75.0,21.6,999.5,0.0,NE,0.8,2013-02-08 02:00:00
3694,88.0,21.2,999.6,0.0,ENE,0.6,2013-02-08 03:00:00
3695,67.0,21.2,999.9,0.0,E,0.7,2013-02-08 04:00:00
3696,51.0,21.2,1000.0,0.0,N,0.0,2013-02-08 05:00:00
3697,47.0,22.3,1001.1,0.0,ENE,0.6,2013-02-08 06:00:00
3698,46.0,23.3,1001.2,0.0,NNW,0.8,2013-02-08 07:00:00
3699,59.0,25.5,1001.0,0.0,E,1.6,2013-02-08 08:00:00
3700,61.0,27.2,1001.3,0.0,W,1.0,2013-02-08 09:00:00
3701,75.0,28.6,1000.9,0.0,S,0.7,2013-02-08 10:00:00
3702,83.0,29.7,1000.8,0.0,W,0.5,2013-02-08 11:00:00
3703,86.0,30.8,1000.8,0.0,WNW,1.1,2013-02-08 12:00:00
3704,100.0,30.9,1000.4,0.0,SSW,1.9,2013-02-08 13:00:00
3705,100.0,31.5,999.6,0.0,S,1.0,2013-02-08 14:00:00
3706,95.0,31.6,998.8,0.0,SW,2.9,2013-02-08 15:00:00
3707,102.0,29.5,999.5,0.0,WSW,2.8,2013-02-08 16:00:00
3708,113.0,28.6,1001.1,0.0,NW,1.8,2013-02-08 17:00:00
3709,100.0,25.8,999.3,0.0,SSE,0.7,2013-02-08 18:00:00
3710,100.0,24.4,999.9,0.0,WSW,1.5,2013-02-08 19:00:00
3711,14.0,23.8,999.7,0.0,SSW,0.9,2013-02-08 20:00:00
3712,17.0,25.6,999.7,0.0,WNW,1.4,2013-02-08 21:00:00
3713,30.0,24.9,1001.1,0.0,NNE,1.0,2013-02-08 22:00:00
3714,35.0,23.1,1000.9,0.0,ENE,0.8,2013-02-08 23:00:00
4434,49.0,19.6,1009.0,0.0,NE,0.6,2013-02-09 00:00:00
4435,59.0,18.2,1009.1,0.0,ENE,1.0,2013-02-09 01:00:00
4436,62.0,19.0,1009.7,0.0,NE,1.7,2013-02-09 02:00:00
4437,28.0,18.0,1010.0,0.0,NNE,1.2,2013-02-09 03:00:00
4438,20.0,17.2,1010.3,0.0,NE,0.8,2013-02-09 04:00:00
4439,17.0,16.7,1011.0,0.0,NE,0.5,2013-02-09 05:00:00
4440,15.0,17.8,1011.6,0.0,NE,1.3,2013-02-09 06:00:00
4441,21.0,20.4,1011.8,0.0,ENE,1.8,2013-02-09 07:00:00
4442,23.0,22.5,1011.7,0.0,ENE,0.8,2013-02-09 08:00:00
4443,30.0,24.2,1012.0,0.0,E,1.4,2013-02-09 09:00:00
4444,37.0,25.3,1011.6,0.0,E,1.5,2013-02-09 10:00:00
4445,36.0,26.2,1010.9,0.0,WSW,0.8,2013-02-09 11:00:00
4446,34.0,27.3,1010.1,0.0,ESE,1.5,2013-02-09 12:00:00
4447,39.0,27.9,1009.5,0.0,ENE,1.0,2013-02-09 13:00:00
4448,42.0,28.6,1008.4,0.0,SE,1.7,2013-02-09 14:00:00
4449,47.0,28.4,1008.0,0.0,SW,1.5,2013-02-09 15:00:00
4450,47.0,27.9,1007.8,0.0,WSW,1.8,2013-02-09 16:00:00
4451,64.0,26.2,1008.2,0.0,SSW,0.9,2013-02-09 17:00:00
4452,72.0,24.4,1008.5,0.0,SW,0.9,2013-02-09 18:00:00
4453,72.0,23.6,1009.7,0.0,SW,1.2,2013-02-09 19:00:00
4454,76.0,22.0,1010.2,0.0,WNW,0.6,2013-02-09 20:00:00
4455,88.0,20.5,1010.6,0.0,W,1.0,2013-02-09 21:00:00
4456,90.0,20.3,1011.0,0.0,SW,1.4,2013-02-09 22:00:00
4457,80.0,20.3,1010.9,0.0,SW,0.0,2013-02-09 23:00:00
5153,38.0,12.3,1016.3,0.0,WNW,0.1,2013-02-10 00:00:00
5154,33.0,11.6,1016.6,0.0,WSW,0.1,2013-02-10 01:00:00
5155,33.0,10.5,1016.5,0.0,SE,0.5,2013-02-10 02:00:00
5156,24.0,12.4,1017.0,0.0,NNW,2.3,2013-02-10 03:00:00
5157,8.0,14.6,1017.4,0.0,N,1.6,2013-02-10 04:00:00
5158,3.0,14.8,1017.5,0.0,N,2.6,2013-02-10 05:00:00
5159,6.0,14.9,1018.0,0.0,NNW,2.3,2013-02-10 06:00:00
5160,11.0,16.5,1018.8,0.0,NNE,1.2,2013-02-10 07:00:00
5161,8.0,18.5,1019.0,0.0,NE,1.5,2013-02-10 08:00:00
5162,7.0,19.4,1018.7,0.0,NE,3.0,2013-02-10 09:00:00
5163,4.0,20.7,1017.9,0.0,NW,1.8,2013-02-10 10:00:00
5164,4.0,22.0,1016.7,0.0,NE,1.7,2013-02-10 11:00:00
5165,7.0,22.8,1015.6,0.0,NE,1.1,2013-02-10 12:00:00
5166,6.0,23.7,1014.4,0.0,NW,0.9,2013-02-10 13:00:00
5167,9.0,23.7,1014.2,0.0,WSW,1.9,2013-02-10 14:00:00
5168,10.0,23.0,1013.3,0.0,SW,2.2,2013-02-10 15:00:00
5169,11.0,21.7,1012.4,0.0,SW,2.5,2013-02-10 16:00:00
5170,9.0,19.8,1012.2,0.0,SW,2.3,2013-02-10 17:00:00
5171,14.0,19.0,1012.0,0.0,SW,2.6,2013-02-10 18:00:00
5172,18.0,18.5,1012.5,0.0,WSW,2.8,2013-02-10 19:00:00
5173,22.0,17.2,1012.8,0.0,WSW,1.2,2013-02-10 20:00:00
5174,23.0,12.8,1012.8,0.0,WSW,0.0,2013-02-10 21:00:00
5175,32.0,11.1,1012.7,0.0,E,0.5,2013-02-10 22:00:00
5176,33.0,10.9,1012.5,0.0,E,0.9,2013-02-10 23:00:00
5896,164.0,7.0,1017.9,0.0,WNW,0.7,2013-02-11 00:00:00
5897,168.0,6.5,1017.7,0.0,N,0.1,2013-02-11 01:00:00
5898,182.0,5.4,1017.2,0.0,SSW,0.0,2013-02-11 02:00:00
5899,160.0,4.8,1016.9,0.0,WNW,0.6,2013-02-11 03:00:00
5900,187.0,4.1,1017.1,0.0,SW,0.4,2013-02-11 04:00:00
5901,194.0,3.9,1017.0,0.0,SE,0.5,2013-02-11 05:00:00
5902,194.0,3.3,1017.1,0.0,ENE,0.0,2013-02-11 06:00:00
5903,215.0,4.3,1017.7,0.0,SW,0.5,2013-02-11 07:00:00
5904,182.0,6.4,1018.4,0.0,WNW,0.6,2013-02-11 08:00:00
5905,185.0,8.2,1017.8,0.0,WSW,0.8,2013-02-11 09:00:00
5906,208.0,11.2,1017.9,0.0,SW,1.4,2013-02-11 10:00:00
5907,248.0,12.4,1016.7,0.0,S,1.1,2013-02-11 11:00:00
5908,266.0,13.3,1015.6,0.0,SSW,1.4,2013-02-11 12:00:00
5909,317.0,12.9,1015.3,0.0,SW,2.5,2013-02-11 13:00:00
5910,320.0,13.0,1014.9,0.0,SSW,1.9,2013-02-11 14:00:00
5911,321.0,12.0,1014.8,0.0,SW,1.9,2013-02-11 15:00:00
5912,258.0,11.0,1014.7,0.0,SSW,2.2,2013-02-11 16:00:00
5913,243.0,9.2,1015.1,0.0,WSW,1.5,2013-02-11 17:00:00
5914,235.0,9.8,1015.2,0.0,WSW,1.4,2013-02-11 18:00:00
5915,229.0,9.2,1015.2,0.0,WNW,1.0,2013-02-11 19:00:00
5916,233.0,7.7,1015.5,0.0,NNW,0.8,2013-02-11 20:00:00
5917,257.0,8.2,1016.7,0.0,NNE,1.6,2013-02-11 21:00:00
5918,254.0,8.0,1016.7,0.0,NE,1.0,2013-02-11 22:00:00
5919,252.0,8.0,1016.2,0.0,E,0.6,2013-02-11 23:00:00
6614,155.0,-2.8,1014.4,0.0,NE,0.9,2013-02-12 00:00:00
6615,135.0,-3.6,1014.0,0.0,S,0.0,2013-02-12 01:00:00
6616,94.0,-3.8,1013.9,0.0,W,0.5,2013-02-12 02:00:00
6617,95.0,-4.3,1013.4,0.0,S,0.4,2013-02-12 03:00:00
6618,85.0,-4.6,1013.1,0.0,NE,0.1,2013-02-12 04:00:00
6619,86.0,-4.2,1013.1,0.0,NE,1.3,2013-02-12 05:00:00
6620,103.0,-2.5,1013.5,0.0,NE,1.1,2013-02-12 06:00:00
6621,132.0,-1.9,1013.7,0.0,ESE,0.9,2013-02-12 07:00:00
6622,135.0,1.5,1013.9,0.0,NE,0.9,2013-02-12 08:00:00
6623,107.0,4.6,1013.9,0.0,N,0.7,2013-02-12 09:00:00
6624,52.0,7.2,1013.3,0.0,NE,1.2,2013-02-12 10:00:00
6625,70.0,8.9,1012.5,0.0,W,0.5,2013-02-12 11:00:00
6626,91.0,11.2,1011.8,0.0,WSW,1.4,2013-02-12 12:00:00
6627,94.0,11.3,1011.3,0.0,SW,0.8,2013-02-12 13:00:00
6628,97.0,12.0,1010.9,0.0,WSW,1.4,2013-02-12 14:00:00
6629,83.0,11.0,1011.1,0.0,SW,0.5,2013-02-12 15:00:00
6630,77.0,5.7,1011.4,0.0,SW,1.2,2013-02-12 16:00:00
6631,101.0,3.0,1012.0,0.0,SSW,0.7,2013-02-12 17:00:00
6632,114.0,1.5,1012.6,0.0,W,0.8,2013-02-12 18:00:00
6633,107.0,0.5,1013.3,0.0,NW,0.4,2013-02-12 19:00:00
6634,137.0,-0.3,1014.0,0.0,W,1.0,2013-02-12 20:00:00
6635,144.0,-1.2,1014.3,0.0,SSE,0.0,2013-02-12 21:00:00
6636,160.0,-1.7,1014.5,0.0,WNW,0.7,2013-02-12 22:00:00
6637,173.0,-2.0,1014.7,0.0,ENE,0.4,2013-02-12 23:00:00
48,112.0,-1.4,1020.4,0.0,NNE,1.2,2013-03-03 00:00:00
49,109.0,-2.0,1019.4,0.0,NE,1.2,2013-03-03 01:00:00
50,110.0,-2.8,1018.3,0.0,NE,1.4,2013-03-03 02:00:00
51,105.0,-2.6,1017.2,0.0,NE,1.2,2013-03-03 03:00:00
52,106.0,-4.3,1016.9,0.0,NNE,0.9,2013-03-03 04:00:00
53,101.0,-5.6,1016.3,0.0,N,0.8,2013-03-03 05:00:00
54,91.0,-5.8,1016.2,0.0,NNE,0.8,2013-03-03 06:00:00
55,79.0,-3.1,1016.5,0.0,NE,1.5,2013-03-03 07:00:00
56,77.0,0.7,1016.2,0.0,NNE,2.3,2013-03-03 08:00:00
57,83.0,3.5,1015.8,0.0,NNE,0.4,2013-03-03 09:00:00
58,94.0,6.5,1014.9,0.0,N,1.3,2013-03-03 10:00:00
59,96.0,11.4,1013.8,0.0,ESE,0.9,2013-03-03 11:00:00
60,91.0,13.8,1012.5,0.0,W,1.1,2013-03-03 12:00:00
61,98.0,16.0,1011.5,0.0,W,5.9,2013-03-03 13:00:00
62,72.0,16.7,1010.8,0.0,WNW,4.3,2013-03-03 14:00:00
63,48.0,16.9,1010.5,0.0,WNW,2.0,2013-03-03 15:00:00
64,28.0,16.4,1010.6,0.0,NW,2.9,2013-03-03 16:00:00
65,26.0,13.1,1011.1,0.0,WSW,1.7,2013-03-03 17:00:00
66,24.0,8.7,1012.3,0.0,NW,1.6,2013-03-03 18:00:00
67,19.0,12.2,1013.4,0.0,NNW,2.0,2013-03-03 19:00:00
68,60.0,11.7,1013.5,0.0,N,0.9,2013-03-03 20:00:00
69,117.0,5.3,1013.6,0.0,N,0.0,2013-03-03 21:00:00
70,54.0,3.1,1014.1,0.0,NNE,1.8,2013-03-03 22:00:00
71,46.0,5.2,1014.8,0.0,NNW,1.7,2013-03-03 23:00:00
792,124.0,8.4,1004.7,0.0,SW,1.0,2013-03-04 00:00:00
793,142.0,7.6,1004.4,0.0,SW,1.0,2013-03-04 01:00:00
794,142.0,6.6,1004.3,0.0,SW,1.3,2013-03-04 02:00:00
795,168.0,6.5,1004.2,0.0,WSW,1.3,2013-03-04 03:00:00
796,168.0,5.9,1004.3,0.0,SW,1.3,2013-03-04 04:00:00
797,147.0,5.4,1004.8,0.0,WSW,1.2,2013-03-04 05:00:00
798,154.0,6.4,1005.4,0.0,WSW,1.3,2013-03-04 06:00:00
799,153.0,9.7,1006.1,0.0,W,2.5,2013-03-04 07:00:00
800,154.0,12.7,1006.3,0.0,W,2.0,2013-03-04 08:00:00
801,142.0,15.7,1006.7,0.0,NE,1.9,2013-03-04 09:00:00
802,129.0,18.0,1006.8,0.0,ENE,3.6,2013-03-04 10:00:00
803,129.0,19.6,1006.6,0.0,ESE,1.4,2013-03-04 11:00:00
804,157.0,19.6,1006.3,0.0,SSE,3.4,2013-03-04 12:00:00
805,173.0,19.6,1005.9,0.0,ESE,1.3,2013-03-04 13:00:00
806,208.0,17.9,1006.2,0.0,S,3.4,2013-03-04 14:00:00
807,180.0,16.9,1006.5,0.0,S,4.1,2013-03-04 15:00:00
808,122.0,15.6,1007.0,0.0,SSE,2.9,2013-03-04 16:00:00
809,89.0,14.0,1007.6,0.0,SE,2.6,2013-03-04 17:00:00
810,89.0,12.8,1008.3,0.0,SSE,1.6,2013-03-04 18:00:00
811,56.0,11.7,1009.3,0.0,SSW,1.1,2013-03-04 19:00:00
812,42.0,10.0,1009.9,0.0,W,1.7,2013-03-04 20:00:00
813,36.0,9.6,1010.4,0.0,SSW,0.8,2013-03-04 21:00:00
814,36.0,8.9,1009.8,0.0,SSW,0.7,2013-03-04 22:00:00
815,40.0,6.9,1010.3,0.0,WSW,0.5,2013-03-04 23:00:00
1511,69.0,16.6,1009.0,0.0,ESE,2.4,2013-03-05 00:00:00
1512,62.0,15.3,1010.5,0.0,ENE,2.4,2013-03-05 01:00:00
1513,77.0,14.4,1011.0,0.0,E,2.4,2013-03-05 02:00:00
1514,61.0,13.6,1011.0,0.0,SE,0.6,2013-03-05 03:00:00
1515,49.0,13.6,1011.5,0.0,NE,1.1,2013-03-05 04:00:00
1516,45.0,13.4,1012.1,0.0,NNE,0.7,2013-03-05 05:00:00
1517,51.0,14.2,1012.5,0.0,NNE,0.7,2013-03-05 06:00:00
1518,54.0,15.9,1013.1,0.0,NW,1.3,2013-03-05 07:00:00
1519,47.0,17.5,1013.1,0.0,NNW,1.6,2013-03-05 08:00:00
1520,254.0,18.5,1013.0,0.0,S,0.7,2013-03-05 09:00:00
1521,194.0,19.5,1013.0,0.0,W,1.6,2013-03-05 10:00:00
1522,54.0,20.3,1011.9,0.0,SSW,0.9,2013-03-05 11:00:00
1523,50.0,21.9,1011.5,0.0,SW,1.9,2013-03-05 12:00:00
1524,55.0,22.3,1011.1,0.0,S,1.7,2013-03-05 13:00:00
1525,66.0,22.5,1010.4,0.0,S,2.1,2013-03-05 14:00:00
1526,61.0,22.6,1009.7,0.0,S,2.2,2013-03-05 15:00:00
1527,195.0,21.7,1009.5,0.0,WSW,4.2,2013-03-05 16:00:00
1528,186.0,20.9,1009.9,0.0,SW,3.6,2013-03-05 17:00:00
1529,58.0,19.9,1010.3,0.0,SW,4.2,2013-03-05 18:00:00
1530,59.0,18.9,1010.6,0.0,SSW,2.1,2013-03-05 19:00:00
1531,63.0,18.5,1010.9,0.0,SW,2.3,2013-03-05 20:00:00
1532,69.0,18.2,1010.8,0.0,SW,3.0,2013-03-05 21:00:00
1533,75.0,17.9,1011.0,0.0,SW,3.5,2013-03-05 22:00:00
1534,90.0,17.0,1011.2,0.0,SSW,2.7,2013-03-05 23:00:00
2254,133.0,20.3,997.7,0.0,NNE,0.4,2013-03-06 00:00:00
2255,126.0,19.7,997.4,0.0,ENE,0.1,2013-03-06 01:00:00
2256,129.0,18.8,997.4,0.0,E,0.1,2013-03-06 02:00:00
2257,136.0,18.3,997.4,0.0,NNE,0.7,2013-03-06 03:00:00
2258,166.0,17.8,998.4,0.0,S,0.5,2013-03-06 04:00:00
2259,174.0,18.2,999.2,0.0,ENE,0.7,2013-03-06 05:00:00
2260,167.0,19.7,999.7,0.0,SW,0.5,2013-03-06 06:00:00
2261,162.0,22.2,1000.1,0.0,NNW,0.6,2013-03-06 07:00:00
2262,174.0,25.3,1000.2,0.0,NNE,1.3,2013-03-06 08:00:00
2263,180.0,27.0,1000.2,0.0,E,1.4,2013-03-06 09:00:00
2264,174.0,29.2,1000.4,0.0,SE,0.8,2013-03-06 10:00:00
2265,136.0,30.5,999.5,0.0,SE,1.2,2013-03-06 11:00:00
2266,104.0,32.1,998.4,0.0,SE,2.2,2013-03-06 12:00:00
2267,70.0,32.9,998.5,0.0,NE,1.3,2013-03-06 13:00:00
2268,53.0,33.1,998.6,0.0,SW,1.9,2013-03-06 14:00:00
2269,50.0,33.1,998.1,0.0,WSW,3.9,2013-03-06 15:00:00
2270,56.0,31.2,998.7,0.0,SSW,3.5,2013-03-06 16:00:00
2271,62.0,30.6,999.0,0.0,S,1.9,2013-03-06 17:00:00
2272,105.0,29.0,999.6,0.0,SW,1.1,2013-03-06 18:00:00
2273,75.0,25.9,1000.1,0.0,S,0.7,2013-03-06 19:00:00
2274,89.0,22.8,1000.9,0.0,W,0.4,2013-03-06 20:00:00
2275,100.0,21.6,1001.5,0.0,WNW,0.0,2013-03-06 21:00:00
2276,111.0,20.9,1001.7,0.0,E,0.0,2013-03-06 22:00:00
2277,111.0,20.4,1002.2,0.0,SE,0.2,2013-03-06 23:00:00
2971,21.0,25.3,990.2,0.0,W,0.8,2013-03-07 00:00:00
2972,25.0,23.5,990.0,0.0,SSW,0.6,2013-03-07 01:00:00
2973,23.0,22.8,990.3,0.0,NE,0.4,2013-03-07 02:00:00
2974,25.0,22.4,990.5,0.0,NW,0.5,2013-03-07 03:00:00
2975,31.0,21.9,990.3,0.0,NNE,0.6,2013-03-07 04:00:00
2976,35.0,23.7,990.8,0.0,NE,1.4,2013-03-07 05:00:00
2977,37.0,25.7,990.9,0.0,NNE,0.9,2013-03-07 06:00:00
2978,46.0,28.3,991.6,0.0,E,1.2,2013-03-07 07:00:00
2979,44.0,31.7,991.5,0.0,NE,1.6,2013-03-07 08:00:00
2980,33.0,33.7,991.1,0.0,NE,2.1,2013-03-07 09:00:00
2981,26.0,34.3,990.6,0.0,NNE,2.0,2013-03-07 10:00:00
2982,13.0,35.1,990.0,0.0,NE,2.2,2013-03-07 11:00:00
2983,14.0,35.3,989.6,0.0,W,1.0,2013-03-07 12:00:00
2984,20.0,36.4,989.4,0.0,WNW,1.9,2013-03-07 13:00:00
2985,25.0,36.8,989.3,0.0,W,1.2,2013-03-07 14:00:00
2986,28.0,36.7,989.5,0.0,NNW,1.5,2013-03-07 15:00:00
2987,17.0,34.2,989.0,0.0,WNW,0.9,2013-03-07 16:00:00
2988,10.0,32.9,988.7,0.0,NNW,0.1,2013-03-07 17:00:00
2989,8.0,29.6,989.0,0.0,WNW,0.0,2013-03-07 18:00:00
2990,13.0,27.6,989.3,0.0,N,0.1,2013-03-07 19:00:00
2991,23.0,26.6,990.2,0.0,N,0.0,2013-03-07 20:00:00
2992,46.0,27.6,989.9,0.0,ENE,0.9,2013-03-07 21:00:00
2993,41.0,25.9,989.8,0.0,SSW,0.1,2013-03-07 22:00:00
2994,42.0,24.1,989.6,0.0,WSW,0.0,2013-03-07 23:00:00
3715,35.0,22.3,1001.2,0.0,SW,1.4,2013-03-08 00:00:00
3716,28.0,22.5,1000.4,0.0,N,0.9,2013-03-08 01:00:00
3717,26.0,21.7,999.5,0.0,E,0.8,2013-03-08 02:00:00
3718,13.0,22.5,997.2,0.0,S,0.7,2013-03-08 03:00:00
3719,18.0,21.6,997.9,0.0,N,0.4,2013-03-08 04:00:00
3720,18.0,22.3,998.3,0.0,NNE,1.5,2013-03-08 05:00:00
3721,18.0,22.2,998.8,0.0,NE,1.1,2013-03-08 06:00:00
3722,16.0,24.5,998.8,0.0,E,0.7,2013-03-08 07:00:00
3723,16.0,27.4,998.9,0.0,ENE,1.1,2013-03-08 08:00:00
3724,22.0,29.2,999.0,0.0,SSW,0.5,2013-03-08 09:00:00
3725,17.0,30.2,998.7,0.0,WSW,1.3,2013-03-08 10:00:00
3726,20.0,31.7,998.0,0.0,SE,1.2,2013-03-08 11:00:00
3727,26.0,32.4,997.7,0.0,S,1.6,2013-03-08 12:00:00
3728,26.0,32.2,997.2,0.0,WSW,3.4,2013-03-08 13:00:00
3729,27.0,32.2,997.1,0.0,SW,2.9,2013-03-08 14:00:00
3730,20.0,32.0,996.5,0.0,SW,2.2,2013-03-08 15:00:00
3731,20.0,31.6,996.3,0.0,SSW,1.6,2013-03-08 16:00:00
3732,20.0,30.7,996.2,0.0,SSW,1.9,2013-03-08 17:00:00
3733,26.0,29.2,996.2,0.0,SW,2.1,2013-03-08 18:00:00
3734,33.0,28.3,996.4,0.0,SW,1.8,2013-03-08 19:00:00
3735,33.0,27.6,997.4,0.0,SW,1.8,2013-03-08 20:00:00
3736,46.0,27.4,997.9,0.0,WSW,2.7,2013-03-08 21:00:00
3737,51.0,25.8,998.0,0.0,SW,0.9,2013-03-08 22:00:00
3738,56.0,25.2,997.4,0.0,SW,2.1,2013-03-08 23:00:00
4458,80.0,19.4,1011.0,0.0,NW,0.5,2013-03-09 00:00:00
4459,87.0,19.2,1010.8,0.0,NE,1.3,2013-03-09 01:00:00
4460,100.0,19.0,1010.6,0.0,NE,1.1,2013-03-09 02:00:00
4461,122.0,19.0,1010.6,0.0,NE,1.4,2013-03-09 03:00:00
4462,123.0,19.1,1011.1,0.0,NE,1.2,2013-03-09 04:00:00
4463,121.0,18.8,1011.5,0.0,NE,0.8,2013-03-09 05:00:00
4464,95.0,19.2,1011.7,0.0,NE,1.3,2013-03-09 06:00:00
4465,70.0,20.7,1012.1,0.0,ESE,0.7,2013-03-09 07:00:00
4466,59.0,22.0,1012.4,0.0,NNE,0.0,2013-03-09 08:00:00
4467,64.0,23.9,1012.4,0.0,NNE,1.2,2013-03-09 09:00:00
4468,66.0,25.6,1012.1,0.0,E,2.5,2013-03-09 10:00:00
4469,70.0,26.7,1011.3,0.0,NE,1.5,2013-03-09 11:00:00
4470,78.0,27.3,1010.4,0.0,NNE,1.3,2013-03-09 12:00:00
4471,88.0,27.9,1009.5,0.0,SE,0.9,2013-03-09 13:00:00
4472,92.0,28.5,1008.7,0.0,SSW,0.8,2013-03-09 14:00:00
4473,100.0,28.1,1008.2,0.0,SSE,2.4,2013-03-09 15:00:00
4474,99.0,26.9,1008.2,0.0,SSE,1.4,2013-03-09 16:00:00
4475,106.0,26.1,1008.7,0.0,S,1.8,2013-03-09 17:00:00
4476,106.0,25.5,1009.4,0.0,SSW,1.9,2013-03-09 18:00:00
4477,114.0,24.6,1009.9,0.0,SSW,0.8,2013-03-09 19:00:00
4478,120.0,24.4,1010.2,0.0,SSE,0.8,2013-03-09 20:00:00
4479,91.0,24.3,1010.6,0.0,SSW,0.9,2013-03-09 21:00:00
4480,98.0,24.1,1010.7,0.0,S,1.0,2013-03-09 22:00:00
4481,119.0,23.6,1010.9,0.0,W,2.1,2013-03-09 23:00:00
5177,29.0,10.8,1012.8,0.0,NE,1.1,2013-03-10 00:00:00
5178,43.0,9.9,1012.9,0.0,NNE,0.6,2013-03-10 01:00:00
5179,47.0,9.7,1012.7,0.0,NNE,0.9,2013-03-10 02:00:00
5180,58.0,9.3,1012.8,0.0,NE,1.3,2013-03-10 03:00:00
5181,44.0,9.2,1012.9,0.0,NE,0.6,2013-03-10 04:00:00
5182,26.0,8.8,1013.3,0.0,NE,1.1,2013-03-10 05:00:00
5183,23.0,9.2,1014.4,0.0,N,0.6,2013-03-10 06:00:00
5184,22.0,13.2,1015.0,0.0,NNE,2.0,2013-03-10 07:00:00
5185,33.0,15.4,1015.5,0.0,NE,1.7,2013-03-10 08:00:00
5186,37.0,16.7,1015.4,0.0,E,1.0,2013-03-10 09:00:00
5187,61.0,18.2,1014.8,0.0,ENE,1.5,2013-03-10 10:00:00
5188,84.0,19.4,1014.1,0.0,NNE,2.7,2013-03-10 11:00:00
5189,94.0,20.3,1012.9,0.0,S,1.3,2013-03-10 12:00:00
5190,100.0,21.1,1011.7,0.0,E,1.1,2013-03-10 13:00:00
5191,101.0,21.7,1011.4,0.0,WSW,1.4,2013-03-10 14:00:00
5192,91.0,21.6,1010.8,0.0,SW,1.4,2013-03-10 15:00:00
5193,89.0,20.3,1010.6,0.0,E,0.0,2013-03-10 16:00:00
5194,79.0,17.1,1010.3,0.0,E,0.0,2013-03-10 17:00:00
5195,69.0,15.1,1010.8,0.0,SW,1.0,2013-03-10 18:00:00
5196,55.0,17.3,1011.3,0.0,SE,1.7,2013-03-10 19:00:00
5197,52.0,17.0,1011.2,0.0,ESE,1.4,2013-03-10 20:00:00
5198,49.0,16.2,1011.2,0.0,S,0.8,2013-03-10 21:00:00
5199,50.0,15.7,1011.1,0.0,ESE,1.3,2013-03-10 22:00:00
5200,39.0,15.9,1010.8,0.0,NE,0.8,2013-03-10 23:00:00
5920,276.0,7.1,1016.3,0.0,W,0.8,2013-03-11 00:00:00
5921,275.0,6.9,1016.1,0.0,N,0.9,2013-03-11 01:00:00
5922,283.0,7.6,1016.1,0.0,NNE,1.6,2013-03-11 02:00:00
5923,154.0,7.4,1016.2,0.0,N,1.0,2013-03-11 03:00:00
5924,45.0,11.2,1016.3,0.0,NNW,1.7,2013-03-11 04:00:00
5925,13.0,11.5,1016.7,0.0,N,2.5,2013-03-11 05:00:00
5926,13.0,8.8,1017.3,0.0,NNE,1.2,2013-03-11 06:00:00
5927,11.0,11.5,1018.3,0.0,NE,1.8,2013-03-11 07:00:00
5928,12.0,14.4,1018.9,0.0,N,2.6,2013-03-11 08:00:00
5929,3.0,15.6,1019.0,0.0,N,3.7,2013-03-11 09:00:00
5930,3.0,16.1,1019.3,0.0,N,5.0,2013-03-11 10:00:00
5931,8.0,17.0,1019.0,0.0,NNW,4.8,2013-03-11 11:00:00
5932,15.0,17.9,1018.4,0.0,NE,2.5,2013-03-11 12:00:00
5933,12.0,18.7,1018.4,0.0,NNE,2.7,2013-03-11 13:00:00
5934,3.0,18.8,1018.5,0.0,N,3.2,2013-03-11 14:00:00
5935,3.0,18.2,1019.1,0.0,NE,2.1,2013-03-11 15:00:00
5936,3.0,15.6,1019.6,0.0,NE,1.0,2013-03-11 16:00:00
5937,3.0,10.2,1020.0,0.0,NNW,0.7,2013-03-11 17:00:00
5938,3.0,8.3,1020.5,0.0,ENE,0.9,2013-03-11 18:00:00
5939,24.0,7.0,1021.4,0.0,W,0.5,2013-03-11 19:00:00
5940,11.0,5.8,1021.9,0.0,N,0.0,2013-03-11 20:00:00
5941,20.0,4.6,1022.4,0.0,NNW,0.0,2013-03-11 21:00:00
5942,3.0,4.4,1022.5,0.0,SSE,0.4,2013-03-11 22:00:00
5943,3.0,3.8,1023.2,0.0,WSW,0.5,2013-03-11 23:00:00
6638,175.0,-2.1,1014.4,0.0,NE,0.5,2013-03-12 00:00:00
6639,173.0,-2.0,1014.6,0.0,NE,1.1,2013-03-12 01:00:00
6640,167.0,-0.7,1015.1,0.0,N,0.6,2013-03-12 02:00:00
6641,121.0,-0.3,1015.2,0.0,ENE,0.1,2013-03-12 03:00:00
